Cell ID,,Timepoint, ,Position,  ,Displacement Vector,   ,Distance Traveled,    ,Volume,     ,Surface Area,      
,,1.0,,"(-142.5, 27.7, 18.9)",,"(2.2, 4.6, 3.8)",,6.4,,5834.8,,1897.1,
,,2.0,,"(-141.5, 29.4, 22.7)",,"(1.0, 1.7, 3.8)",,4.3,,6463.8,,2042.2,
,,3.0,,"(-142.5, 26.1, 22.7)",,"(-1.0, -3.3, 0.0)",,3.4,,7040.2,,2068.8,
,,4.0,,"(-143.7, 35.8, 22.7)",,"(-1.2, 9.6, 0.0)",,9.7,,5670.0,,1774.1,
,,5.0,,"(-145.3, 41.8, 22.7)",,"(-1.6, 6.1, 0.0)",,6.3,,5291.5,,1678.0,
,,6.0,,"(-143.9, 32.6, 22.7)",,"(1.4, -9.2, 0.0)",,9.3,,5860.8,,1911.9,
,,7.0,,"(-142.3, 31.7, 22.7)",,"(1.6, -0.9, 0.0)",,1.8,,6847.5,,2063.0,
,,8.0,,"(-138.6, 33.6, 22.7)",,"(3.7, 1.9, 0.0)",,4.2,,7200.0,,2054.5,
,,9.0,,"(-140.5, 34.8, 22.7)",,"(-1.9, 1.2, 0.0)",,2.3,,6656.6,,2031.7,
,,10.0,,"(-140.2, 20.5, 18.9)",,"(0.3, -14.3, -3.8)",,14.8,,7463.7,,2167.8,
,,11.0,,"(-138.3, 21.3, 18.9)",,"(1.9, 0.8, 0.0)",,2.0,,7163.7,,2128.0,
,,12.0,,"(-141.1, 20.7, 34.1)",,"(-2.8, -0.6, 15.2)",,15.4,,7426.6,,2234.7,
,,13.0,,"(-137.1, 15.7, 30.3)",,"(4.1, -5.0, -3.8)",,7.4,,7179.3,,2129.2,
,,14.0,,"(-138.5, 20.5, 37.9)",,"(-1.4, 4.8, 7.6)",,9.1,,6616.6,,2090.2,
,,15.0,,"(-134.5, 12.9, 37.9)",,"(4.0, -7.6, 0.0)",,8.6,,6859.5,,1965.7,
,,16.0,,"(-139.7, 24.9, 37.9)",,"(-5.2, 11.9, 0.0)",,13.0,,5055.7,,1660.8,
,,17.0,,"(-142.2, 22.7, 37.9)",,"(-2.5, -2.2, 0.0)",,3.3,,6054.2,,1838.7,
,,18.0,,"(-138.2, 16.1, 45.5)",,"(4.0, -6.5, 7.6)",,10.8,,5884.7,,1840.5,
,,19.0,,"(-136.7, 11.0, 37.9)",,"(1.5, -5.2, -7.6)",,9.3,,6874.8,,2051.1,
,,20.0,,"(-140.3, 7.0, 37.9)",,"(-3.6, -4.0, 0.0)",,5.4,,5313.8,,1854.9,
,,21.0,,"(-138.7, 18.0, 45.5)",,"(1.6, 11.1, 7.6)",,13.5,,7415.7,,2058.7,
,,22.0,,"(-137.8, 11.1, 45.5)",,"(0.9, -6.9, 0.0)",,7.0,,6862.3,,2100.4,
,,23.0,,"(-142.4, 19.2, 45.5)",,"(-4.6, 8.1, 0.0)",,9.3,,8054.1,,2263.2,
,,24.0,,"(-140.2, 18.1, 45.5)",,"(2.2, -1.1, 0.0)",,2.4,,6749.5,,1973.5,
,,25.0,,"(-142.7, 16.7, 45.5)",,"(-2.5, -1.4, 0.0)",,2.9,,6249.3,,2010.7,
,,26.0,,"(-139.9, 2.3, 45.5)",,"(2.8, -14.4, 0.0)",,14.6,,7747.2,,2187.9,
,,27.0,,"(-133.6, 12.3, 45.5)",,"(6.3, 9.9, 0.0)",,11.7,,7407.6,,2121.5,
,,28.0,,"(-132.2, 11.6, 45.5)",,"(1.4, -0.7, 0.0)",,1.6,,5670.5,,1781.2,
,,29.0,,"(-137.1, 11.6, 45.5)",,"(-4.9, 0.0, 0.0)",,4.9,,6938.3,,2114.9,
,,30.0,,"(-141.4, -8.0, 45.5)",,"(-4.4, -19.6, 0.0)",,20.1,,5711.3,,2018.5,
"20_(150, 200, 255)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-154.7, 16.3, 26.5)",,,,,,2319.0,,901.8,
,,1.0,,"(-156.3, 22.5, 26.5)",,"(-1.5, 6.2, 0.0)",,6.4,,3279.2,,1138.3,
,,2.0,,"(-156.5, 33.1, 22.7)",,"(-0.2, 10.6, -3.8)",,11.3,,3618.8,,1275.5,
,,3.0,,"(-158.3, 35.6, 22.7)",,"(-1.9, 2.5, 0.0)",,3.1,,3942.2,,1328.1,
,,4.0,,"(-160.3, 30.8, 22.7)",,"(-1.9, -4.9, 0.0)",,5.2,,3772.7,,1316.7,
,,5.0,,"(-160.2, 23.9, 22.7)",,"(0.1, -6.9, 0.0)",,6.9,,4286.0,,1426.1,
,,6.0,,"(-160.9, 31.7, 22.7)",,"(-0.7, 7.8, 0.0)",,7.8,,3607.8,,1293.3,
,,7.0,,"(-160.4, 24.6, 22.7)",,"(0.5, -7.1, 0.0)",,7.1,,3868.2,,1340.2,
,,8.0,,"(-159.6, 33.0, 26.5)",,"(0.8, 8.4, 3.8)",,9.2,,3549.5,,1263.7,
,,9.0,,"(-162.9, 22.1, 22.7)",,"(-3.3, -10.9, -3.8)",,12.0,,4118.0,,1453.9,
,,10.0,,"(-164.4, 19.4, 26.5)",,"(-1.5, -2.7, 3.8)",,4.9,,3059.0,,1163.5,
,,11.0,,"(-161.0, 21.7, 26.5)",,"(3.3, 2.3, 0.0)",,4.1,,3649.7,,1250.1,
,,12.0,,"(-167.9, 18.5, 26.5)",,"(-6.9, -3.1, 0.0)",,7.6,,3573.2,,1278.2,
,,13.0,,"(-165.3, 24.1, 15.2)",,"(2.6, 5.5, -11.4)",,12.9,,4201.4,,1508.0,
,,14.0,,"(-167.5, 20.5, 22.7)",,"(-2.2, -3.6, 7.6)",,8.7,,3858.9,,1417.7,
,,15.0,,"(-163.6, 33.6, 22.7)",,"(3.9, 13.1, 0.0)",,13.7,,4287.2,,1491.7,
,,16.0,,"(-165.7, 26.2, 22.7)",,"(-2.0, -7.4, 0.0)",,7.7,,3323.6,,1303.4,
,,17.0,,"(-164.9, 25.4, 22.7)",,"(0.7, -0.8, 0.0)",,1.1,,3453.3,,1285.8,
,,18.0,,"(-164.4, 26.0, 30.3)",,"(0.5, 0.5, 7.6)",,7.6,,4397.2,,1511.0,
,,19.0,,"(-167.6, 8.4, 22.7)",,"(-3.2, -17.5, -7.6)",,19.4,,3742.1,,1443.2,
,,20.0,,"(-166.0, 15.7, 22.7)",,"(1.7, 7.2, 0.0)",,7.4,,4072.1,,1511.4,
,,21.0,,"(-164.6, 11.1, 22.7)",,"(1.3, -4.6, 0.0)",,4.8,,3837.6,,1492.8,
,,22.0,,"(-166.0, 10.8, 22.7)",,"(-1.4, -0.3, 0.0)",,1.4,,5115.9,,1794.8,
,,23.0,,"(-168.9, 3.9, 18.9)",,"(-2.9, -7.0, -3.8)",,8.4,,4646.6,,1573.9,
,,24.0,,"(-172.2, 9.3, 18.9)",,"(-3.3, 5.5, 0.0)",,6.4,,3817.5,,1426.0,
,,25.0,,"(-173.9, 20.8, 22.7)",,"(-1.6, 11.5, 3.8)",,12.2,,4676.7,,1650.3,
,,26.0,,"(-169.9, 24.0, 22.7)",,"(3.9, 3.1, 0.0)",,5.0,,3815.7,,1522.6,
,,27.0,,"(-168.9, 9.6, 18.9)",,"(1.0, -14.3, -3.8)",,14.8,,3595.0,,1355.9,
,,28.0,,"(-166.5, 33.7, 30.3)",,"(2.4, 24.1, 11.4)",,26.7,,3837.6,,1354.2,
,,29.0,,"(-159.1, 31.7, 26.5)",,"(7.4, -2.0, -3.8)",,8.5,,3645.2,,1407.9,
,,30.0,,"(-156.3, 39.7, 30.3)",,"(2.8, 8.0, 3.8)",,9.3,,3963.1,,1449.1,
"21_(30, 70, 0)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-154.7, -58.3, 56.8)",,,,,,7514.2,,2118.2,
,,1.0,,"(-154.8, -60.3, 56.8)",,"(-0.1, -2.0, 0.0)",,2.0,,7722.4,,2097.1,
,,2.0,,"(-158.8, -56.7, 53.0)",,"(-4.0, 3.6, -3.8)",,6.6,,6906.7,,1959.4,
,,3.0,,"(-162.0, -55.4, 60.6)",,"(-3.3, 1.3, 7.6)",,8.3,,7091.5,,2067.7,
,,4.0,,"(-162.6, -56.9, 60.6)",,"(-0.6, -1.5, 0.0)",,1.6,,7590.3,,2124.5,
,,5.0,,"(-158.4, -58.3, 56.8)",,"(4.2, -1.4, -3.8)",,5.8,,7492.1,,2192.2,
,,6.0,,"(-165.4, -51.9, 56.8)",,"(-7.0, 6.5, 0.0)",,9.6,,7806.7,,2322.4,
,,7.0,,"(-166.7, -53.2, 56.8)",,"(-1.3, -1.4, 0.0)",,1.9,,7204.9,,2173.9,
,,8.0,,"(-167.6, -50.2, 60.6)",,"(-0.9, 3.0, 3.8)",,4.9,,9162.5,,2517.2,
,,9.0,,"(-165.2, -56.9, 56.8)",,"(2.4, -6.7, -3.8)",,8.1,,9642.8,,2504.2,
,,10.0,,"(-163.4, -57.6, 64.4)",,"(1.9, -0.6, 7.6)",,7.8,,9148.4,,2373.6,
,,11.0,,"(-163.2, -63.1, 64.4)",,"(0.2, -5.5, 0.0)",,5.5,,7646.0,,2089.0,
,,12.0,,"(-163.1, -62.5, 60.6)",,"(0.1, 0.6, -3.8)",,3.8,,10110.0,,2544.1,
,,13.0,,"(-163.4, -55.1, 53.0)",,"(-0.3, 7.4, -7.6)",,10.6,,9119.4,,2203.6,
,,14.0,,"(-170.0, -50.2, 53.0)",,"(-6.6, 4.9, 0.0)",,8.2,,8028.5,,2186.0,
,,15.0,,"(-178.8, -31.0, 49.2)",,"(-8.8, 19.3, -3.8)",,21.5,,6927.8,,1973.9,
,,16.0,,"(-187.4, -22.2, 68.2)",,"(-8.6, 8.7, 18.9)",,22.6,,2933.3,,1046.2,
,,17.0,,"(-170.2, -57.5, 68.2)",,"(17.2, -35.3, 0.0)",,39.2,,3528.7,,1273.1,
,,18.0,,"(-166.1, -57.8, 72.0)",,"(4.1, -0.3, 3.8)",,5.6,,4911.6,,1631.0,
,,19.0,,"(-166.6, -55.6, 75.8)",,"(-0.5, 2.1, 3.8)",,4.4,,4227.2,,1440.0,
,,20.0,,"(-165.1, -57.7, 75.8)",,"(1.5, -2.1, 0.0)",,2.6,,3500.9,,1319.5,
,,21.0,,"(-161.0, -46.8, 83.3)",,"(4.1, 11.0, 7.6)",,14.0,,5467.2,,1598.3,
,,22.0,,"(-154.8, -40.0, 90.9)",,"(6.2, 6.8, 7.6)",,11.9,,5479.1,,1819.3,
,,23.0,,"(-156.3, -46.9, 83.3)",,"(-1.5, -6.9, -7.6)",,10.4,,7486.0,,2132.0,
,,24.0,,"(-148.6, -25.8, 94.7)",,"(7.7, 21.1, 11.4)",,25.1,,5570.1,,1670.6,
,,25.0,,"(-147.2, -15.6, 94.7)",,"(1.4, 10.2, 0.0)",,10.3,,6404.0,,1774.2,
,,26.0,,"(-152.6, -8.0, 94.7)",,"(-5.5, 7.6, 0.0)",,9.3,,5251.3,,1629.5,
,,27.0,,"(-149.2, -4.8, 94.7)",,"(3.5, 3.2, 0.0)",,4.7,,7133.5,,2075.3,
,,28.0,,"(-149.3, -11.1, 90.9)",,"(-0.1, -6.3, -3.8)",,7.4,,4628.6,,1646.6,
,,29.0,,"(-150.1, -19.4, 90.9)",,"(-0.9, -8.3, 0.0)",,8.3,,4564.0,,1601.0,
,,30.0,,"(-151.7, -34.3, 87.1)",,"(-1.6, -14.9, -3.8)",,15.4,,5756.7,,1783.7,
"22_(255, 0, 100)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-155.8, -46.5, 22.7)",,,,,,5851.3,,1900.4,
,,1.0,,"(-152.4, -48.7, 22.7)",,"(3.3, -2.2, 0.0)",,4.0,,5887.3,,1749.8,
,,2.0,,"(-156.0, -40.0, 22.7)",,"(-3.6, 8.7, 0.0)",,9.4,,5458.3,,1735.5,
,,3.0,,"(-161.0, -37.2, 22.7)",,"(-5.0, 2.8, 0.0)",,5.8,,5778.5,,1756.8,
,,4.0,,"(-159.4, -38.8, 22.7)",,"(1.7, -1.6, 0.0)",,2.3,,4785.8,,1582.0,
,,5.0,,"(-158.1, -40.6, 22.7)",,"(1.3, -1.9, 0.0)",,2.2,,4843.4,,1614.6,
,,6.0,,"(-159.1, -38.9, 30.3)",,"(-1.0, 1.8, 7.6)",,7.8,,6005.0,,1783.3,
,,7.0,,"(-155.7, -42.3, 26.5)",,"(3.4, -3.4, -3.8)",,6.1,,5004.2,,1664.0,
,,8.0,,"(-161.7, -36.7, 22.7)",,"(-6.1, 5.5, -3.8)",,9.0,,5815.4,,1869.8,
,,9.0,,"(-159.6, -46.4, 26.5)",,"(2.1, -9.6, 3.8)",,10.6,,5213.3,,1669.0,
,,10.0,,"(-161.4, -46.8, 22.7)",,"(-1.8, -0.5, -3.8)",,4.2,,4596.4,,1627.5,
,,11.0,,"(-162.0, -45.2, 26.5)",,"(-0.6, 1.7, 3.8)",,4.2,,3813.3,,1359.7,
,,12.0,,"(-163.5, -41.1, 22.7)",,"(-1.5, 4.0, -3.8)",,5.7,,4839.1,,1663.4,
,,13.0,,"(-161.3, -38.5, 15.2)",,"(2.2, 2.6, -7.6)",,8.3,,4741.2,,1537.3,
,,14.0,,"(-161.4, -44.9, 22.7)",,"(-0.1, -6.3, 7.6)",,9.9,,5018.5,,1685.3,
,,15.0,,"(-166.3, -49.0, 22.7)",,"(-4.9, -4.2, 0.0)",,6.4,,5397.2,,1729.9,
,,16.0,,"(-168.9, -45.8, 22.7)",,"(-2.6, 3.2, 0.0)",,4.1,,5883.7,,1850.1,
,,17.0,,"(-163.7, -50.8, 22.7)",,"(5.2, -5.0, 0.0)",,7.2,,5522.6,,1725.3,
,,18.0,,"(-161.1, -48.4, 22.7)",,"(2.6, 2.4, 0.0)",,3.5,,5203.3,,1630.3,
,,19.0,,"(-161.3, -52.3, 22.7)",,"(-0.3, -3.8, 0.0)",,3.8,,4681.4,,1599.3,
,,20.0,,"(-161.4, -53.6, 26.5)",,"(-0.1, -1.3, 3.8)",,4.0,,5241.3,,1679.8,
,,21.0,,"(-156.5, -60.7, 34.1)",,"(5.0, -7.1, 7.6)",,11.5,,5249.0,,1677.9,
,,22.0,,"(-159.8, -58.1, 30.3)",,"(-3.4, 2.5, -3.8)",,5.7,,5267.2,,1777.1,
,,23.0,,"(-166.2, -53.4, 22.7)",,"(-6.3, 4.7, -7.6)",,10.9,,8770.0,,2309.4,
,,24.0,,"(-162.2, -47.4, 22.7)",,"(4.0, 6.0, 0.0)",,7.2,,6467.6,,1876.9,
,,25.0,,"(-165.2, -45.5, 22.7)",,"(-3.0, 1.9, 0.0)",,3.6,,5096.9,,1660.7,
,,26.0,,"(-166.9, -51.0, 26.5)",,"(-1.6, -5.5, 3.8)",,6.9,,6831.8,,2060.1,
,,27.0,,"(-160.1, -48.2, 26.5)",,"(6.7, 2.8, 0.0)",,7.3,,5935.3,,1958.9,
,,28.0,,"(-157.1, -32.9, 15.2)",,"(3.0, 15.3, -11.4)",,19.3,,4672.2,,1708.0,
,,29.0,,"(-161.0, -46.8, 22.7)",,"(-3.8, -13.9, 7.6)",,16.3,,4944.0,,1635.8,
,,30.0,,"(-163.7, -58.3, 34.1)",,"(-2.8, -11.6, 11.4)",,16.4,,6279.1,,1879.8,
"23_(150, 70, 50)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-143.5, 22.9, 68.2)",,,,,,5919.2,,1849.7,
,,1.0,,"(-143.8, 19.2, 60.6)",,"(-0.2, -3.7, -7.6)",,8.5,,6239.9,,1828.3,
,,2.0,,"(-148.5, 21.5, 68.2)",,"(-4.7, 2.3, 7.6)",,9.2,,6310.8,,1980.4,
,,3.0,,"(-148.7, 22.3, 72.0)",,"(-0.3, 0.9, 3.8)",,3.9,,6963.4,,2069.0,
,,4.0,,"(-145.7, 27.0, 72.0)",,"(3.0, 4.7, 0.0)",,5.6,,6623.9,,2070.7,
,,5.0,,"(-153.2, 31.4, 72.0)",,"(-7.5, 4.4, 0.0)",,8.7,,6197.1,,1980.5,
,,6.0,,"(-143.2, 38.4, 79.5)",,"(10.0, 6.9, 7.6)",,14.3,,6877.0,,2053.7,
,,7.0,,"(-147.6, 38.3, 75.8)",,"(-4.4, -0.1, -3.8)",,5.8,,6144.4,,1869.3,
,,8.0,,"(-150.3, 34.7, 75.8)",,"(-2.7, -3.6, 0.0)",,4.5,,5762.0,,1782.0,
,,9.0,,"(-146.3, 38.5, 75.8)",,"(4.0, 3.8, 0.0)",,5.5,,6161.1,,1869.6,
,,10.0,,"(-147.8, 44.1, 68.2)",,"(-1.5, 5.5, -7.6)",,9.5,,6697.6,,1984.1,
,,11.0,,"(-153.7, 46.4, 60.6)",,"(-5.9, 2.3, -7.6)",,9.9,,6085.6,,1884.4,
,,12.0,,"(-147.8, 50.9, 68.2)",,"(5.9, 4.5, 7.6)",,10.6,,6545.3,,1991.5,
,,13.0,,"(-149.8, 52.9, 56.8)",,"(-2.0, 2.0, -11.4)",,11.7,,6178.6,,1935.8,
,,14.0,,"(-150.3, 48.2, 68.2)",,"(-0.4, -4.7, 11.4)",,12.3,,5879.8,,1821.1,
,,15.0,,"(-152.2, 51.8, 64.4)",,"(-1.9, 3.6, -3.8)",,5.6,,6004.9,,1902.4,
,,16.0,,"(-153.5, 49.1, 53.0)",,"(-1.4, -2.7, -11.4)",,11.8,,5321.8,,1747.7,
,,17.0,,"(-153.5, 51.2, 60.6)",,"(0.0, 2.1, 7.6)",,7.9,,5076.2,,1718.9,
,,18.0,,"(-151.8, 53.1, 56.8)",,"(1.7, 2.0, -3.8)",,4.6,,6086.6,,1943.7,
,,19.0,,"(-158.6, 39.3, 56.8)",,"(-6.8, -13.8, 0.0)",,15.4,,4382.8,,1738.4,
,,20.0,,"(-151.9, 49.2, 72.0)",,"(6.7, 10.0, 15.2)",,19.3,,6715.9,,2021.0,
,,21.0,,"(-152.4, 52.4, 64.4)",,"(-0.5, 3.1, -7.6)",,8.2,,5354.4,,1772.8,
,,22.0,,"(-146.1, 42.5, 75.8)",,"(6.3, -9.9, 11.4)",,16.3,,6089.2,,1871.2,
,,23.0,,"(-143.7, 29.1, 83.3)",,"(2.4, -13.4, 7.6)",,15.6,,8221.4,,2269.3,
,,24.0,,"(-145.8, 34.5, 79.5)",,"(-2.0, 5.4, -3.8)",,6.9,,6980.1,,2175.3,
,,25.0,,"(-146.7, 30.5, 83.3)",,"(-1.0, -4.0, 3.8)",,5.6,,8555.5,,2477.9,
,,26.0,,"(-146.0, 38.0, 79.5)",,"(0.7, 7.4, -3.8)",,8.4,,6791.1,,2193.2,
,,27.0,,"(-144.1, 33.3, 79.5)",,"(1.9, -4.7, 0.0)",,5.1,,7768.0,,2386.1,
,,28.0,,"(-143.8, 28.0, 79.5)",,"(0.2, -5.3, 0.0)",,5.3,,7292.3,,2309.9,
,,29.0,,"(-147.6, 29.8, 79.5)",,"(-3.8, 1.8, 0.0)",,4.2,,7188.4,,2309.1,
,,30.0,,"(-142.5, 10.3, 90.9)",,"(5.2, -19.4, 11.4)",,23.1,,7569.0,,2208.3,
"24_(200, 150, 100)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-149.8, 56.0, 53.0)",,,,,,5654.0,,1760.5,
,,1.0,,"(-148.2, 54.8, 53.0)",,"(1.6, -1.2, 0.0)",,2.0,,5917.7,,1847.6,
,,2.0,,"(-149.8, 59.1, 49.2)",,"(-1.5, 4.3, -3.8)",,5.9,,6278.9,,1893.6,
,,3.0,,"(-152.9, 54.8, 56.8)",,"(-3.1, -4.2, 7.6)",,9.2,,6355.2,,1990.1,
,,4.0,,"(-154.6, 54.1, 49.2)",,"(-1.7, -0.7, -7.6)",,7.8,,7345.6,,2111.9,
,,5.0,,"(-157.0, 56.6, 45.5)",,"(-2.4, 2.4, -3.8)",,5.1,,6604.5,,1988.5,
,,6.0,,"(-158.2, 54.4, 45.5)",,"(-1.2, -2.1, 0.0)",,2.5,,6404.1,,1899.2,
,,7.0,,"(-159.1, 51.5, 49.2)",,"(-0.9, -3.0, 3.8)",,4.9,,6791.4,,2141.4,
,,8.0,,"(-155.4, 54.7, 56.8)",,"(3.8, 3.3, 7.6)",,9.1,,7010.5,,2166.1,
,,9.0,,"(-154.7, 56.2, 56.8)",,"(0.6, 1.5, 0.0)",,1.6,,7088.8,,2168.5,
,,10.0,,"(-157.6, 51.5, 56.8)",,"(-2.9, -4.6, 0.0)",,5.5,,6138.8,,2082.1,
,,11.0,,"(-168.6, 35.1, 64.4)",,"(-11.0, -16.4, 7.6)",,21.1,,5952.2,,1830.5,
,,12.0,,"(-159.2, 48.6, 72.0)",,"(9.4, 13.5, 7.6)",,18.1,,5296.1,,1794.4,
,,13.0,,"(-154.5, 29.9, 75.8)",,"(4.7, -18.7, 3.8)",,19.7,,5173.7,,1819.7,
,,14.0,,"(-158.7, 28.6, 83.3)",,"(-4.1, -1.3, 7.6)",,8.7,,3950.5,,1629.6,
,,15.0,,"(-162.1, 45.1, 75.8)",,"(-3.4, 16.5, -7.6)",,18.4,,4583.5,,1735.5,
,,16.0,,"(-154.0, 45.2, 75.8)",,"(8.1, 0.1, 0.0)",,8.1,,5067.8,,1734.1,
,,17.0,,,,,,,,,,,
,,18.0,,,,,,,,,,,
,,19.0,,,,,,,,,,,
,,20.0,,,,,,,,,,,
,,21.0,,,,,,,,,,,
,,22.0,,,,,,,,,,,
,,23.0,,,,,,,,,,,
,,24.0,,,,,,,,,,,
,,25.0,,,,,,,,,,,
,,26.0,,,,,,,,,,,
,,27.0,,,,,,,,,,,
,,28.0,,,,,,,,,,,
,,29.0,,,,,,,,,,,
,,30.0,,,,,,,,,,,
"25_(200, 150, 100)_Cell3D",,,,,,,,,,,,,
,,0.0,,,,,,,,,,,
,,1.0,,,,,,,,,,,
,,2.0,,,,,,,,,,,
,,3.0,,,,,,,,,,,
,,4.0,,,,,,,,,,,
,,5.0,,,,,,,,,,,
,,6.0,,,,,,,,,,,
,,7.0,,,,,,,,,,,
,,8.0,,,,,,,,,,,
,,9.0,,,,,,,,,,,
,,10.0,,,,,,,,,,,
,,11.0,,,,,,,,,,,
,,12.0,,,,,,,,,,,
,,13.0,,,,,,,,,,,
,,14.0,,,,,,,,,,,
,,15.0,,,,,,,,,,,
,,16.0,,,,,,,,,,,
,,17.0,,,,,,,,,,,
,,18.0,,"(-158.5, 52.5, 72.0)",,,,,,5375.5,,1945.7,
,,19.0,,"(-164.4, 40.1, 68.2)",,"(-5.9, -12.3, -3.8)",,14.2,,5586.9,,1879.9,
,,20.0,,"(-168.6, 42.8, 56.8)",,"(-4.1, 2.7, -11.4)",,12.4,,5460.4,,1759.9,
,,21.0,,"(-169.9, 42.1, 53.0)",,"(-1.3, -0.7, -3.8)",,4.1,,5164.9,,1673.4,
,,22.0,,"(-163.3, 46.6, 56.8)",,"(6.6, 4.4, 3.8)",,8.8,,6432.8,,1936.8,
,,23.0,,"(-160.3, 42.0, 64.4)",,"(3.0, -4.5, 7.6)",,9.3,,8174.8,,2158.4,
,,24.0,,"(-164.5, 39.7, 64.4)",,"(-4.2, -2.3, 0.0)",,4.8,,6937.7,,1937.0,
,,25.0,,"(-168.2, 42.5, 64.4)",,"(-3.6, 2.8, 0.0)",,4.6,,6126.4,,1837.2,
,,26.0,,"(-164.6, 40.4, 64.4)",,"(3.5, -2.1, 0.0)",,4.1,,6459.2,,1930.1,
,,27.0,,"(-166.8, 41.0, 72.0)",,"(-2.1, 0.6, 7.6)",,7.9,,7003.8,,1925.9,
,,28.0,,"(-164.4, 42.3, 68.2)",,"(2.3, 1.3, -3.8)",,4.6,,5715.7,,1725.8,
,,29.0,,"(-164.8, 40.4, 68.2)",,"(-0.4, -1.9, 0.0)",,1.9,,6297.8,,1749.5,
,,30.0,,"(-164.2, 41.2, 60.6)",,"(0.6, 0.7, -7.6)",,7.6,,5206.1,,1825.9,
"26_(255, 50, 0)_Cell3D",,,,,,,,,,,,,
,,0.0,,"(-186.3, -42.7, 34.1)",,,,,,4011.1,,1414.1,
,,1.0,,"(-190.6, -46.1, 30.3)",,"(-4.2, -3.4, -3.8)",,6.6,,4858.7,,1512.3,
,,2.0,,"(-189.3, -50.1, 34.1)",,"(1.2, -4.0, 3.8)",,5.7,,5402.5,,1669.1,
,,3.0,,"(-194.5, -48.3, 30.3)",,"(-5.2, 1.8, -3.8)",,6.7,,5143.6,,1614.9,
,,4.0,,"(-193.9, -42.0, 26.5)",,"(0.7, 6.3, -3.8)",,7.4,,3814.8,,1358.6,
,,5.0,,"(-191.4, -39.9, 30.3)",,"(2.5, 2.2, 3.8)",,5.0,,3838.1,,1315.8,
,,6.0,,"(-194.8, -42.5, 30.3)",,"(-3.4, -2.7, 0.0)",,4.3,,4011.9,,1399.2,
,,7.0,,"(-196.2, -33.4, 30.3)",,"(-1.4, 9.2, 0.0)",,9.3,,4962.4,,1574.6,
,,8.0,,"(-195.1, -25.0, 22.7)",,"(1.1, 8.4, -7.6)",,11.4,,4086.8,,1433.3,
,,9.0,,"(-193.3, -19.6, 26.5)",,"(1.7, 5.4, 3.8)",,6.8,,4842.8,,1526.4,
,,10.0,,"(-193.0, -36.6, 26.5)",,"(0.3, -17.0, 0.0)",,17.0,,3072.9,,1205.5,
,,11.0,,"(-193.9, -44.7, 30.3)",,"(-0.9, -8.1, 3.8)",,9.0,,4358.3,,1553.5,
,,12.0,,"(-198.2, -45.1, 30.3)",,"(-4.3, -0.4, 0.0)",,4.3,,4606.8,,1558.5,
,,13.0,,"(-196.6, -26.3, 15.2)",,"(1.7, 18.8, -15.2)",,24.2,,4430.4,,1582.5,
,,14.0,,"(-194.6, -19.2, 22.7)",,"(2.0, 7.1, 7.6)",,10.6,,4202.9,,1543.2,
,,15.0,,"(-194.7, -11.2, 18.9)",,"(-0.1, 8.0, -3.8)",,8.8,,4630.1,,1643.5,
,,16.0,,"(-192.2, -4.1, 11.4)",,"(2.5, 7.1, -7.6)",,10.7,,3852.8,,1520.8,
,,17.0,,"(-192.6, -4.1, 15.2)",,"(-0.3, 0.1, 3.8)",,3.8,,4338.2,,1585.8,
,,18.0,,"(-192.9, -12.8, 22.7)",,"(-0.3, -8.7, 7.6)",,11.6,,5826.4,,1885.4,
,,19.0,,"(-193.3, -14.0, 18.9)",,"(-0.4, -1.2, -3.8)",,4.0,,5606.6,,1864.9,
,,20.0,,"(-193.7, -17.0, 22.7)",,"(-0.4, -3.1, 3.8)",,4.9,,4984.2,,1678.9,
,,21.0,,"(-195.7, -13.2, 22.7)",,"(-2.0, 3.9, 0.0)",,4.3,,5255.4,,1637.6,
,,22.0,,"(-196.3, -18.6, 22.7)",,"(-0.6, -5.4, 0.0)",,5.5,,6201.6,,1925.4,
,,23.0,,"(-194.2, -26.6, 18.9)",,"(2.1, -8.0, -3.8)",,9.1,,4123.7,,1549.0,
,,24.0,,"(-199.0, -28.6, 18.9)",,"(-4.9, -2.0, 0.0)",,5.3,,4935.8,,1622.1,
,,25.0,,"(-196.5, -20.9, 18.9)",,"(2.6, 7.7, 0.0)",,8.1,,5319.1,,1766.1,
,,26.0,,"(-204.9, -33.6, 22.7)",,"(-8.4, -12.7, 3.8)",,15.7,,6224.1,,1914.0,
,,27.0,,"(-206.6, -41.7, 26.5)",,"(-1.8, -8.1, 3.8)",,9.1,,4014.6,,1566.3,
,,28.0,,"(-206.2, -38.9, 22.7)",,"(0.5, 2.8, -3.8)",,4.7,,-119611.3,,3341.9,
,,29.0,,"(-204.0, -34.7, 22.7)",,"(2.2, 4.1, 0.0)",,4.7,,5149.5,,1755.4,
,,30.0,,"(-205.6, -33.0, 22.7)",,"(-1.6, 1.8, 0.0)",,2.4,,5542.1,,1752.3,
"27_(0, 85, 0)_Cell3D",,,,,,,,,,,,,
,,0.0,,,,,,,,,,,
,,1.0,,,,,,,,,,,
